sentence_id,psa_id,Domain,source_text,token_count,Source,status
psa_2026_003549_s02,psa_2026_003549,Education,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003550_s01,psa_2026_003550,Agriculture,County Department of Agriculture: Farmers are advised to vaccinate livestock according to the county schedule.,15,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003550_s02,psa_2026_003550,Agriculture,Registration closes on 26 September 2026.,6,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003550_s03,psa_2026_003550,Agriculture,The public is hereby informed to disregard rumours not issued through official channels.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003551_s01,psa_2026_003551,Security,The NTSA reminds drivers to report suspicious activity to the nearest police station.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003551_s02,psa_2026_003551,Security,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003552_s01,psa_2026_003552,Education,Ministry of Education warns students to avoid exam malpractice and report any malpractice attempts.,14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003552_s02,psa_2026_003552,Education,Registration closes on 14 May 2026.,6,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003552_s03,psa_2026_003552,Education,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003553_s01,psa_2026_003553,Agriculture,"The NDMA reminds traders to store harvested produce in dry, secure facilities.",12,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003553_s02,psa_2026_003553,Agriculture,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003554_s01,psa_2026_003554,Agriculture,KALRO warns farmers to vaccinate livestock according to the county schedule.,11,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003554_s02,psa_2026_003554,Agriculture,Act before 9 October 2026 to avoid penalties.,8,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003554_s03,psa_2026_003554,Agriculture,Failure to comply may attract penalties under applicable laws.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003555_s01,psa_2026_003555,Agriculture,Ministry of Agriculture warns traders to avoid fake fertiliser and buy only from licensed agrovets.,15,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003555_s02,psa_2026_003555,Agriculture,Registration closes on 14 September 2026.,6,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003555_s03,psa_2026_003555,Agriculture,The public is hereby informed to disregard rumours not issued through official channels.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003556_s01,psa_2026_003556,Health,The Kenya Red Cross reminds pregnant women to seek medical care immediately if symptoms appear.,15,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003556_s02,psa_2026_003556,Health,Act before 15 January 2026 to avoid penalties.,8,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003556_s03,psa_2026_003556,Health,The public is hereby informed to disregard rumours not issued through official channels.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003557_s01,psa_2026_003557,Education,TSC advises candidates to complete HELB loan applications before the deadline.,11,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003557_s02,psa_2026_003557,Education,Registration closes on 28 February 2026.,6,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003557_s03,psa_2026_003557,Education,Failure to comply may attract penalties under applicable laws.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003558_s01,psa_2026_003558,Agriculture,County Department of Agriculture warns livestock keepers to report pest outbreaks to the nearest agricultural officer.,16,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003558_s02,psa_2026_003558,Agriculture,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003559_s01,psa_2026_003559,Agriculture,The KEPHIS reminds farmers to vaccinate livestock according to the county schedule.,12,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003559_s02,psa_2026_003559,Agriculture,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003560_s01,psa_2026_003560,Education,HELB reminds students to collect examination cards from designated centres only.,11,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003560_s02,psa_2026_003560,Education,Registration closes on 10 July 2026.,6,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003560_s03,psa_2026_003560,Education,The public is hereby informed to disregard rumours not issued through official channels.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003561_s01,psa_2026_003561,Agriculture,"The County Department of Agriculture reminds livestock keepers to store harvested produce in dry, secure facilities.",16,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003561_s02,psa_2026_003561,Agriculture,Act before 23 October 2026 to avoid penalties.,8,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003561_s03,psa_2026_003561,Agriculture,Failure to comply may attract penalties under applicable laws.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003562_s01,psa_2026_003562,Security,NDMA requests residents to evacuate low-lying areas when flood alerts are issued.,12,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003562_s02,psa_2026_003562,Security,Registration closes on 11 September 2026.,6,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003562_s03,psa_2026_003562,Security,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003563_s01,psa_2026_003563,Agriculture,"KALRO: Traders are advised to store harvested produce in dry, secure facilities.",12,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003563_s02,psa_2026_003563,Agriculture,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003564_s01,psa_2026_003564,Education,Ministry of Education: School heads are advised to avoid exam malpractice and report any malpractice attempts.,16,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003564_s02,psa_2026_003564,Education,The public is hereby informed to disregard rumours not issued through official channels.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003565_s01,psa_2026_003565,Education,The Ministry of Education reminds students to collect examination cards from designated centres only.,14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003565_s02,psa_2026_003565,Education,The public is hereby informed to disregard rumours not issued through official channels.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003566_s01,psa_2026_003566,Security,National Police Service reminds members of the public to evacuate low-lying areas when flood alerts are issued in Kiambu County.,20,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003566_s02,psa_2026_003566,Security,The public is hereby informed to disregard rumours not issued through official channels.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003567_s01,psa_2026_003567,Agriculture,County Department of Agriculture warns traders to follow grazing advisories during the drought period.,14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003567_s02,psa_2026_003567,Agriculture,Failure to comply may attract penalties under applicable laws.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003568_s01,psa_2026_003568,Security,The NDMA reminds farmers in arid areas to use only designated crossing points during heavy rains.,16,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003568_s02,psa_2026_003568,Security,Failure to comply may attract penalties under applicable laws.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003569_s01,psa_2026_003569,Agriculture,County Department of Agriculture warns traders to plant drought-tolerant varieties recommended for this season.,14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003569_s02,psa_2026_003569,Agriculture,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003570_s01,psa_2026_003570,Agriculture,KALRO reminds farmers to avoid fake fertiliser and buy only from licensed agrovets in Garissa County.,16,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003570_s02,psa_2026_003570,Agriculture,Registration closes on 26 February 2026.,6,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003570_s03,psa_2026_003570,Agriculture,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003571_s01,psa_2026_003571,Education,Ministry of Education advises students to collect examination cards from designated centres only in Machakos County.,16,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003571_s02,psa_2026_003571,Education,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003572_s01,psa_2026_003572,Security,The National Police Service reminds motorists to follow official weather advisories before travel.,13,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003572_s02,psa_2026_003572,Security,Registration closes on 19 June 2026.,6,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003572_s03,psa_2026_003572,Security,"For accurate information, visit the official website and follow verified social media channels only.",14,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003573_s01,psa_2026_003573,Security,Kenya Wildlife Service requests motorists to keep children away from flooded rivers and open drains in Nyeri County.,18,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003573_s02,psa_2026_003573,Security,Further updates will be shared through official government platforms.,9,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
psa_2026_003574_s01,psa_2026_003574,Agriculture,KEPHIS requests cooperative members to vaccinate livestock according to the county schedule in Garissa County.,15,synthetic://lughalink/psa_framework_template,awaiting_nllb_seed
