pair_id,psa_id,Domain,source_lang,target_lang,source_text,target_text,method,confidence,verified,Source,Metadata
guz_tpl_002483,psa_2026_002539,Agriculture,en,guz,Registration closes on 9 December 2026.,NDMA nigo ekoiria abanto ba chikooperati go goserera ebirimo bikonyora omuya bw'omwaka oyo. Ororagererio rwa rero rwatangire buna. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002539_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.770820+00:00""}"
guz_tpl_002484,psa_2026_002539,Agriculture,en,guz,Further updates will be shared through official government platforms.,"County Department of Agriculture nigo ekoiria abanto ba chikooperati go goserera ebirimo bikonyora omuya bw'omwaka oyo. Korusia goika chinsa 7. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002539_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.770820+00:00""}"
guz_tpl_002485,psa_2026_002540,Agriculture,en,guz,NDMA: Traders are advised to follow grazing advisories during the drought period.,"NDMA nigo ekoiria abagori go goserera ebirimo bikonyora omuya bw'omwaka oyo. Rituko: 5 October 2026. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002540_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.770820+00:00""}"
guz_tpl_002486,psa_2026_002540,Agriculture,en,guz,Further updates will be shared through official government platforms.,County Department of Agriculture nigo ekoragereria abaremi ba ching'ombe go goserera ebirimo bikonyora omuya bw'omwaka oyo. Korusia goika chinsa 7. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002540_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.770820+00:00""}"
guz_tpl_002487,psa_2026_002541,Agriculture,en,guz,KEPHIS advises cooperative members to follow grazing advisories during the drought period.,KEPHIS nigo ekoiria abahini go goserera ebirimo bikonyora omuya bw'omwaka oyo. Rituko: 14 February 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002541_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.770820+00:00""}"
guz_tpl_002488,psa_2026_002541,Agriculture,en,guz,"For accurate information, visit the official website and follow verified social media channels only.",ADVISORY. Ministry of Agriculture nigo ekoiria abaremi ba ching'ombe go goserera ebirimo bikonyora omuya bw'omwaka oyo. Ororagererio rwa rero rwatangire buna. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002541_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.770820+00:00""}"
guz_tpl_002489,psa_2026_002542,Agriculture,en,guz,NDMA advises cooperative members to follow grazing advisories during the drought period in Kisumu County.,NDMA nigo ekoransia abanto ba chikooperati go goserera ebirimo bikonyora omuya bw'omwaka oyo. Korusia goika chinsa 7. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002542_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.770820+00:00""}"
guz_tpl_002490,psa_2026_002542,Agriculture,en,guz,Registration closes on 6 March 2026.,"ALERT. Ministry of Agriculture nigo ekoransia abanto ba chikooperati go goserera ebirimo bikonyora omuya bw'omwaka oyo goika Nairobi County. Rituko: 21 October 2026. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002542_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.770820+00:00""}"
guz_tpl_002491,psa_2026_002542,Agriculture,en,guz,Further updates will be shared through official government platforms.,County Department of Agriculture nigo ekoransia abagori go goserera ebirimo bikonyora omuya bw'omwaka oyo. Korusia goika chinsa 7. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002542_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.770820+00:00""}"
guz_tpl_002492,psa_2026_002543,Security,en,guz,NTSA urges residents to keep children away from flooded rivers and open drains.,ALERT. NTSA nigo ekoransia abari ba emechoro go gokora amachiko a emechoro na gotiga gotanga goika Kisii County. Kobwata gotanga 14 August 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002543_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.770820+00:00""}"
guz_tpl_002493,psa_2026_002543,Security,en,guz,Registration closes on 19 April 2026.,"ALERT. National Police Service nigo ekoransia abanto bonsi go gokora amachiko a emechoro na gotiga gotanga goika Kisii County. Ororagererio rwa rero rwatangire buna. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002543_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.770820+00:00""}"
guz_tpl_002494,psa_2026_002543,Security,en,guz,The public is hereby informed to disregard rumours not issued through official channels.,"ALERT. NTSA nigo ekoransia abanto bonsi go gokora amachiko a emechoro na gotiga gotanga goika Machakos County. Korusia goika chinsa 7. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002543_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.770820+00:00""}"
guz_tpl_002495,psa_2026_002544,Agriculture,en,guz,"KEPHIS warns livestock keepers to store harvested produce in dry, secure facilities.","KEPHIS nigo ekoiria abagori go kobeka ebirimo birete goika chisukuru chirekeire. Ororagererio rwa rero rwatangire buna. Goika amachiko male, genda website ya goseka na gokora social media egoseka buna.",guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_002544_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.770820+00:00""}"
guz_tpl_002496,psa_2026_002544,Agriculture,en,guz,Registration closes on 21 October 2026.,KEPHIS nigo ekoiria abagori go goserera ebirimo bikonyora omuya bw'omwaka oyo. Kobwata gotanga 6 November 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002544_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.770820+00:00""}"
guz_tpl_002497,psa_2026_002544,Agriculture,en,guz,"For accurate information, visit the official website and follow verified social media channels only.",NDMA nigo ekoiria abagori go goserera ebirimo bikonyora omuya bw'omwaka oyo. Rituko: 11 November 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002544_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.770820+00:00""}"
guz_tpl_002498,psa_2026_002545,Security,en,guz,The National Police Service reminds members of the public to observe the road safety rules and avoid overspeeding.,National Police Service nigo ekoransia abanto bonsi go gokora amachiko a emechoro na gotiga gotanga. Rituko: 28 March 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_002545_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.770820+00:00""}"
guz_tpl_002499,psa_2026_002545,Security,en,guz,The public is hereby informed to disregard rumours not issued through official channels.,NDMA nigo ekoransia abarori ba emechoro go gokora amachiko a emechoro na gotiga gotanga. Korusia goika chinsa 7. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002545_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.770820+00:00""}"
guz_tpl_002500,psa_2026_002546,Agriculture,en,guz,Ministry of Agriculture advises farmers to plant drought-tolerant varieties recommended for this season in Mombasa County.,ALERT. Ministry of Agriculture nigo ekoransia abanto ba chikooperati go goserera ebirimo bikonyora omuya bw'omwaka oyo goika Kisii County. Kobwata gotanga 20 June 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_002546_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.771814+00:00""}"
guz_tpl_002501,psa_2026_002546,Agriculture,en,guz,"For accurate information, visit the official website and follow verified social media channels only.",Ministry of Agriculture nigo ekoragereria abanto ba chikooperati go goserera ebirimo bikonyora omuya bw'omwaka oyo. Rituko: 23 May 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002546_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.771814+00:00""}"
guz_tpl_002502,psa_2026_002547,Education,en,guz,The Ministry of Education reminds candidates to update contact details for scholarship communication.,Ministry of Education nigo ekoragereria abanyeshomi go korusia ebirengo bia chisuomi goika portal ya goseka. Korusia goika chinsa 7. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002547_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.771814+00:00""}"
guz_tpl_002503,psa_2026_002547,Education,en,guz,Further updates will be shared through official government platforms.,TSC nigo ekoragereria abanyeshomi go korusia ebirengo bia chisuomi goika portal ya goseka. Kobwata gotanga 16 December 2026. Gotiga gokora nigo gokonya amachiko a chinsa.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002547_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.771814+00:00""}"
guz_tpl_002504,psa_2026_002548,Education,en,guz,HELB reminds school heads to ensure learners report to school with required documents.,HELB nigo ekoransia ababeri na abarori go korusia ebirengo bia chisuomi goika portal ya goseka. Ororagererio rwa rero rwatangire buna. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002548_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.771814+00:00""}"
guz_tpl_002505,psa_2026_002548,Education,en,guz,Failure to comply may attract penalties under applicable laws.,ALERT. Ministry of Education nigo ekoransia abakuru ba chisuomi go korusia ebirengo bia chisuomi goika portal ya goseka goika Kisumu County. Kobwata gotanga 21 March 2026. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002548_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.771814+00:00""}"
guz_tpl_002506,psa_2026_002549,Education,en,guz,HELB warns students to confirm school placement results on the official portal.,HELB nigo ekoragereria abakori ba emebero go korusia ebirengo bia chisuomi goika portal ya goseka. Rituko: 7 January 2026. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.55,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""verb_map"", ""sentence_id"": ""psa_2026_002549_s01"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.771814+00:00""}"
guz_tpl_002507,psa_2026_002549,Education,en,guz,Registration closes on 24 March 2026.,TSC nigo ekoransia abakuru ba chisuomi go korusia ebirengo bia chisuomi goika portal ya goseka. Korusia goika chinsa 7. Abanto bonsi nigo barekania gotiga amajambo atari a goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002549_s02"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.771814+00:00""}"
guz_tpl_002508,psa_2026_002549,Education,en,guz,"For accurate information, visit the official website and follow verified social media channels only.",ADVISORY. TSC nigo ekoiria abakori ba emebero go korusia ebirengo bia chisuomi goika portal ya goseka. Kobwata gotanga 6 November 2026. Amachiko ande nigo agochia goika chinsa chia goseka.,guz_psa_template,0.4,false,synthetic://lughalink/psa_framework_template,"{""synthetic"": true, ""method"": ""guz_psa_template"", ""match_mode"": ""domain_fallback"", ""sentence_id"": ""psa_2026_002549_s03"", ""human_reviewed"": false, ""silver"": true, ""generated_at"": ""2026-08-11T19:06:39.771814+00:00""}"
